ERP_Invernada_L3_P_Entrada;Offset_PM_203_El_Chourron_P_Entrada_M48;PM_203_El_Chourron_P_Entrada;Timestamp;linepack_state;target_deltaP_48hs
39,7061424255371;40,6905937194824;48,2744216918945;2024-05-23 11:59:59;8,56827926635742;-7,58382797241211
39,1946334838867;40,6905937194824;48,1355972290039;2024-05-23 12:59:59;8,94096374511719;-7,44500350952149
38,9387741088867;40,6905937194824;47,926441192627;2024-05-23 13:59:59;8,98766708374023;-7,23584747314453
38,3317756652832;40,0950317382813;47,6926307678223;2024-05-23 14:59:59;9,36085510253906;-7,59759902954102
39,7361793518066;39,5002098083496;46,7570686340332;2024-05-23 15:59:59;7,02088928222656;-7,25685882568359
39,5140113830566;39,2057762145996;46,5617752075195;2024-05-23 16:59:59;7,04776382446289;-7,35599899291992
39,3859786987305;38,9577941894531;46,3645286560059;2024-05-23 17:59:59;6,97854995727539;-7,40673446655273
39,3542709350586;38,7362251281738;46,1555557250977;2024-05-23 18:59:59;6,80128479003906;-7,41933059692383
38,7459678649902;38,4116134643555;45,8937149047852;2024-05-23 19:59:59;7,14774703979492;-7,48210144042969
38,4590797424316;38,0941047668457;45,8937149047852;2024-05-23 20:59:59;7,43463516235352;-7,79961013793946
38,4590797424316;37,7158355712891;45,1919593811035;2024-05-23 21:59:59;6,73287963867188;-7,47612380981446
38,9067039489746;37,3140258789063;44,8160171508789;2024-05-23 22:59:59;5,9093132019043;-7,50199127197266
40,0581207275391;36,9581718444824;44,3967475891113;2024-05-23 23:59:59;4,33862686157227;-7,43857574462891
40,8893203735352;36,6211204528809;44,0751533508301;2024-05-24 00:59:59;3,18583297729491;-7,45403289794922
41,4649848937988;36,4102630615234;43,967098236084;2024-05-24 01:59:59;2,50211334228516;-7,55683517456055
42,4218559265137;36,4384689331055;44,1581954956055;2024-05-24 02:59:59;1,7363395690918;-7,7197265625
42,4524154663086;36,7514953613281;44,3153953552246;2024-05-24 03:59:59;1,86297988891602;-7,56389999389648
42,2642097473145;37,2377128601074;44,6116180419922;2024-05-24 04:59:59;2,34740829467773;-7,37390518188477
42,4873657226563;37,8732948303223;44,7779731750488;2024-05-24 05:59:59;2,29060745239258;-6,90467834472656
41,9127578735352;38,6481285095215;45,1849174499512;2024-05-24 06:59:59;3,27215957641601;-6,53678894042968
40,8893203735352;39,4096794128418;45,245792388916;2024-05-24 07:59:59;4,35647201538085;-5,83611297607422
40,4092597961426;40,109058380127;45,2820625305176;2024-05-24 08:59:59;4,872802734375;-5,17300415039063
40,4092063903809;40,7488670349121;45,0956115722656;2024-05-24 09:59:59;4,68640518188477;-4,34674453735352
40,4092063903809;41,1845550537109;44,8963012695313;2024-05-24 10:59:59;4,48709487915039;-3,71174621582031
38,1715126037598;41,4063453674316;44,7287940979004;2024-05-24 11:59:59;6,55728149414063;-3,32244873046875
37,5971183776855;41,3952407836914;44,4421234130859;2024-05-24 12:59:59;6,84500503540039;-3,04688262939453
37,2117500305176;41,2538185119629;44,2649841308594;2024-05-24 13:59:59;7,0532341003418;-3,01116561889648
37,9790153503418;41,1211700439453;43,9850921630859;2024-05-24 14:59:59;6,00607681274414;-2,86392211914063
38,3310432434082;41,04052734375;43,7491493225098;2024-05-24 15:59:59;5,41810607910156;-2,70862197875977
37,8506088256836;41,1176528930664;43,414924621582;2024-05-24 16:59:59;5,56431579589843;-2,29727172851563
37,2437210083008;41,2649459838867;42,9332733154297;2024-05-24 17:59:59;5,68955230712891;-1,66832733154297
35,9331359863281;41,2450485229492;42,0683097839355;2024-05-24 18:59:59;6,13517379760742;-0,823261260986328
35,2626762390137;41,0355987548828;41,3620872497559;2024-05-24 19:59:59;6,09941101074219;-0,326488494873047
33,9515151977539;40,6793746948242;40,7771759033203;2024-05-24 20:59:59;6,82566070556641;-0,0978012084960938
32,480712890625;40,1963882446289;40,0951843261719;2024-05-24 21:59:59;7,61447143554688;0,101203918457024
32,9612503051758;39,6595802307129;39,4291534423828;2024-05-24 22:59:59;6,46790313720703;0,230426788330078
33,5689888000488;39,1087417602539;38,8694114685059;2024-05-24 23:59:59;5,30042266845703;0,239330291748054
35,2309684753418;38,9526100158691;38,4472503662109;2024-05-25 00:59:59;3,21628189086914;0,505359649658203
36,6357765197754;38,8498802185059;38,2442474365234;2024-05-25 01:59:59;1,60847091674805;0,605632781982422
36,8286437988281;39,2353973388672;38,6921882629395;2024-05-25 02:59:59;1,86354446411133;0,543209075927734
37,6610069274902;39,6436157226563;39,1137046813965;2024-05-25 03:59:59;1,45269775390624;0,529911041259773
38,7778205871582;40,2656555175781;39,4460067749023;2024-05-25 04:59:59;0,668186187744134;0,819648742675788
39,0025024414063;41,0268783569336;39,7594566345215;2024-05-25 05:59:59;0,756954193115241;1,26742172241211
38,9397277832031;41,6679420471191;40,0824966430664;2024-05-25 06:59:59;1,14276885986328;1,58544540405273
39,4800910949707;41,6679420471191;40,4780197143555;2024-05-25 07:59:59;0,997928619384766;1,18992233276367
38,8427124023438;42,2574577331543;40,7904586791992;2024-05-25 08:59:59;1,94774627685547;1,46699905395508
37,851978302002;42,3181304931641;40,8564910888672;2024-05-25 09:59:59;3,00451278686523;1,46163940429688
36,7330513000488;42,3103179931641;40,6905937194824;2024-05-25 10:59:59;3,95754241943359;1,61972427368164
35,6454124450684;42,229248046875;40,6905937194824;2024-05-25 11:59:59;5,04518127441406;1,53865432739258
34,4316329956055;41,9438552856445;40,6905937194824;2024-05-25 12:59:59;6,25896072387695;1,25326156616211
32,7382698059082;41,7395133972168;40,6905937194824;2024-05-25 13:59:59;7,95232391357422;1,04891967773438
32,7049751281738;41,6039657592773;40,0950317382813;2024-05-25 14:59:59;7,39005661010742;1,50893402099609
33,4706993103027;41,4810333251953;39,5002098083496;2024-05-25 15:59:59;6,02951049804688;1,9808235168457
33,2165374755859;41,3407440185547;39,2057762145996;2024-05-25 16:59:59;5,98923873901367;2,13496780395508
32,9913749694824;41,1747283935547;38,9577941894531;2024-05-25 17:59:59;5,9664192199707;2,21693420410156
32,5127906799316;40,9085311889649;38,7362251281738;2024-05-25 18:59:59;6,22343444824219;2,17230606079102
31,4898777008057;40,5511665344238;38,4116134643555;2024-05-25 19:59:59;6,9217357635498;2,13955307006836
30,6899547576904;40,0430068969727;38,0941047668457;2024-05-25 20:59:59;7,40415000915527;1,94890213012695
28,836368560791;39,460620880127;37,7158355712891;2024-05-25 21:59:59;8,87946701049805;1,74478530883789
30,5298957824707;38,901554107666;37,3140258789063;2024-05-25 22:59:59;6,78413009643555;1,58752822875977
30,9465560913086;38,4814987182617;36,9581718444824;2024-05-25 23:59:59;6,01161575317382;1,5233268737793
31,427267074585;38,1546897888184;36,6211204528809;2024-05-26 00:59:59;5,1938533782959;1,5335693359375
33,598258972168;38,0202980041504;36,4102630615234;2024-05-26 01:59:59;2,81200408935547;1,61003494262695
34,0169410705566;38,1566047668457;36,4384689331055;2024-05-26 02:59:59;2,42152786254883;1,71813583374023
34,5289268493652;38,4844627380371;36,7514953613281;2024-05-26 03:59:59;2,22256851196289;1,73296737670898
36,6363525390625;39,0823287963867;37,2377128601074;2024-05-26 04:59:59;0,601360321044922;1,8446159362793
37,4356384277344;39,644416809082;37,8732948303223;2024-05-26 05:59:59;0,437656402587891;1,77112197875977
37,5631408691406;40,1884765625;38,6481285095215;2024-05-26 06:59:59;1,08498764038086;1,54034805297851
37,7559661865234;40,6426544189453;39,4096794128418;2024-05-26 07:59:59;1,65371322631836;1,23297500610352
38,2658805847168;40,925121307373;40,109058380127;2024-05-26 08:59:59;1,84317779541016;0,816062927246094
38,5228042602539;40,9477882385254;40,7488670349121;2024-05-26 09:59:59;2,2260627746582;0,198921203613281
37,436222076416;40,9476051330566;41,1845550537109;2024-05-26 10:59:59;3,74833297729492;-0,236949920654297
36,9563636779785;41,0239028930664;41,4063453674316;2024-05-26 11:59:59;4,44998168945312;-0,382442474365234
35,6787071228027;41,0773086547852;41,3952407836914;2024-05-26 12:59:59;5,71653366088867;-0,317932128906243
35,5822677612305;41,0991859436035;41,2538185119629;2024-05-26 13:59:59;5,67155075073242;-0,154632568359368
35,4533767700195;41,165168762207;41,1211700439453;2024-05-26 14:59:59;5,66779327392578;0,0439987182617188
35,3899192810059;41,2332000732422;41,04052734375;2024-05-26 15:59:59;5,65060806274414;0,192672729492188
35,4860420227051;41,3665428161621;41,1176528930664;2024-05-26 16:59:59;5,63161087036133;0,248889923095703
35,453483581543;41,4814643859863;41,2649459838867;2024-05-26 17:59:59;5,81146240234375;0,216518402099609
34,878303527832;41,4864387512207;41,2450485229492;2024-05-26 18:59:59;6,36674499511719;0,241390228271484
34,4627571105957;41,3598976135254;41,0355987548828;2024-05-26 19:59:59;6,57284164428711;0,324298858642578
33,6636848449707;41,0456314086914;40,6793746948242;2024-05-26 20:59:59;7,01568984985352;0,366256713867188
33,5993194580078;40,6202125549316;40,1963882446289;2024-05-26 21:59:59;6,59706878662109;0,423824310302734
34,3027496337891;40,1952629089355;39,6595802307129;2024-05-26 22:59:59;5,35683059692383;0,535682678222656
35,4861488342285;39,9095916748047;39,1087417602539;2024-05-26 23:59:59;3,62259292602539;0,800849914550774
37,0200881958008;39,9452667236328;38,9526100158691;2024-05-27 00:59:59;1,93252182006836;0,992656707763672
38,1389579772949;40,3773918151855;38,8498802185059;2024-05-27 01:59:59;0,710922241210938;1,52751159667969
39,1297950744629;40,9977111816406;39,2353973388672;2024-05-27 02:59:59;0,105602264404297;1,76231384277344
39,4506072998047;41,7208480834961;39,6436157226563;2024-05-27 03:59:59;0,193008422851563;2,07723236083984
40,0570640563965;42,4730949401855;40,2656555175781;2024-05-27 04:59:59;0,208591461181648;2,20743942260742
40,2495193481445;43,1630668640137;41,0268783569336;2024-05-27 05:59:59;0,77735900878907;2,13618850708007
40,1210556030273;43,8618469238281;41,6679420471191;2024-05-27 06:59:59;1,5468864440918;2,19390487670898
39,4503936767578;44,3764686584473;41,6679420471191;2024-05-27 07:59:59;2,21754837036133;2,70852661132813
38,8430862426758;44,7289428710938;42,2574577331543;2024-05-27 08:59:59;3,41437149047852;2,47148513793945
38,2671051025391;44,9579010009766;42,3181304931641;2024-05-27 09:59:59;4,051025390625;2,6397705078125
37,9795417785645;45,1292991638184;42,3103179931641;2024-05-27 10:59:59;4,33077621459961;2,8189811706543
37,5960693359375;45,2449531555176;42,229248046875;2024-05-27 11:59:59;4,6331787109375;3,01570510864258
37,435848236084;45,3547821044922;41,9438552856445;2024-05-27 12:59:59;4,50800704956055;3,41092681884766
37,0207824707031;45,450798034668;41,7395133972168;2024-05-27 13:59:59;4,71873092651367;3,71128463745117
37,2120094299316;45,562931060791;41,6039657592773;2024-05-27 14:59:59;4,3919563293457;3,95896530151367
37,3397216796875;45,6454582214355;41,4810333251953;2024-05-27 15:59:59;4,14131164550781;4,16442489624023
37,2120094299316;45,260139465332;41,3407440185547;2024-05-27 16:59:59;4,12873458862305;3,91939544677734
36,4770889282227;45,5269622802734;41,1747283935547;2024-05-27 17:59:59;4,69763946533203;4,35223388671875
35,7417945861816;45,5269622802734;40,9085311889649;2024-05-27 18:59:59;5,16673660278321;4,61843109130859
34,4948310852051;45,5269622802734;40,5511665344238;2024-05-27 19:59:59;6,05633544921875;4,97579574584961
33,216007232666;45,5269622802734;40,0430068969727;2024-05-27 20:59:59;6,82699966430664;5,48395538330078
32,4484748840332;45,5269622802734;39,460620880127;2024-05-27 21:59:59;7,01214599609375;6,06634140014648
32,544807434082;45,5269622802734;38,901554107666;2024-05-27 22:59:59;6,35674667358398;6,62540817260742
33,6643295288086;45,5269622802734;38,4814987182617;2024-05-27 23:59:59;4,81716918945313;7,04546356201172
35,5178489685059;45,5269622802734;38,1546897888184;2024-05-28 00:59:59;2,6368408203125;7,37227249145508
36,6686897277832;45,5269622802734;38,0202980041504;2024-05-28 01:59:59;1,35160827636719;7,50666427612305
37,6272850036621;45,5269622802734;38,1566047668457;2024-05-28 02:59:59;0,529319763183594;7,37035751342773
38,4587020874023;45,5269622802734;38,4844627380371;2024-05-28 03:59:59;0,0257606506347727;7,04249954223633
38,8746795654297;45,5269622802734;39,0823287963867;2024-05-28 04:59:59;0,207649230957031;6,44463348388672
39,2267723083496;45,5269622802734;39,644416809082;2024-05-28 05:59:59;0,417644500732422;5,88254547119141
39,3221969604492;45,5269622802734;40,1884765625;2024-05-28 06:59:59;0,866279602050781;5,33848571777344
38,6828117370605;45,5269622802734;40,6426544189453;2024-05-28 07:59:59;1,95984268188477;4,88430786132813
38,2671051025391;54,9043350219727;40,925121307373;2024-05-28 08:59:59;2,65801620483398;13,9792137145996
37,7879409790039;54,7947158813477;40,9477882385254;2024-05-28 09:59:59;3,15984725952148;13,8469276428223
37,7237854003906;54,6334915161133;40,9476051330566;2024-05-28 10:59:59;3,22381973266601;13,6858863830566
37,1487693786621;54,5617370605469;41,0239028930664;2024-05-28 11:59:59;3,8751335144043;13,5378341674805
37,0207862854004;54,5830001831055;41,0773086547852;2024-05-28 12:59:59;4,05652236938477;13,5056915283203
37,3722305297852;54,5700798034668;41,0991859436035;2024-05-28 13:59:59;3,72695541381836;13,4708938598633
37,5631828308105;54,6007194519043;41,165168762207;2024-05-28 14:59:59;3,60198593139648;13,4355506896973
37,6282539367676;54,6094779968262;41,2332000732422;2024-05-28 15:59:59;3,60494613647461;13,376277923584
37,8519859313965;54,6265106201172;41,3665428161621;2024-05-28 16:59:59;3,51455688476563;13,2599678039551
37,5641555786133;54,6214332580566;41,4814643859863;2024-05-28 17:59:59;3,91730880737305;13,1399688720703
37,1805763244629;54,5684089660645;41,4864387512207;2024-05-28 18:59:59;4,30586242675781;13,0819702148438
36,2208518981934;54,4425468444824;41,3598976135254;2024-05-28 19:59:59;5,13904571533203;13,082649230957
35,3263053894043;54,1774482727051;41,0456314086914;2024-05-28 20:59:59;5,71932601928711;13,1318168640137
35,0381469726563;53,9479484558105;40,6202125549316;2024-05-28 21:59:59;5,58206558227539;13,3277359008789
35,453857421875;53,7704887390137;40,1952629089355;2024-05-28 22:59:59;4,74140548706055;13,5752258300781
36,3494300842285;53,7172241210938;39,9095916748047;2024-05-28 23:59:59;3,56016159057616;13,8076324462891
37,4684638977051;53,7969398498535;39,9452667236328;2024-05-29 00:59:59;2,47680282592773;13,8516731262207
38,7467498779297;54,0319290161133;40,3773918151855;2024-05-29 01:59:59;1,63064193725586;13,6545372009277
39,7056655883789;54,3215866088867;40,9977111816406;2024-05-29 02:59:59;1,29204559326173;13,3238754272461
40,5052223205566;54,6611595153809;41,7208480834961;2024-05-29 03:59:59;1,21562576293945;12,9403114318848
41,3997116088867;54,9850044250488;42,4730949401855;2024-05-29 04:59:59;1,07338333129883;12,5119094848633
41,8474426269531;55,266658782959;43,1630668640137;2024-05-29 05:59:59;1,31562423706055;12,1035919189453
41,4640922546387;55,4194183349609;43,8618469238281;2024-05-29 06:59:59;2,39775466918945;11,5575714111328
40,7608680725098;55,3782806396484;44,3764686584473;2024-05-29 07:59:59;3,61560058593751;11,0018119812012
40,0575981140137;55,2256774902344;44,7289428710938;2024-05-29 08:59:59;4,67134475708008;10,4967346191406
39,578498840332;55,0857887268066;44,9579010009766;2024-05-29 09:59:59;5,37940216064453;10,1278877258301
39,6735877990723;54,9483642578125;45,1292991638184;2024-05-29 10:59:59;5,45571136474609;9,81906509399414
39,0668182373047;54,822582244873;45,2449531555176;2024-05-29 11:59:59;6,17813491821289;9,57762908935547
39,0340919494629;54,665225982666;45,3547821044922;2024-05-29 12:59:59;6,3206901550293;9,31044387817383
38,5550422668457;54,5151901245117;45,450798034668;2024-05-29 13:59:59;6,89575576782227;9,06439208984375
38,778881072998;54,4044418334961;45,562931060791;2024-05-29 14:59:59;6,78404998779297;8,84151077270508
39,0664939880371;54,3616714477539;45,6454582214355;2024-05-29 15:59:59;6,57896423339844;8,71621322631837
39,2577667236328;54,3414421081543;45,260139465332;2024-05-29 16:59:59;6,00237274169922;9,08130264282227
39,0026092529297;54,302490234375;45,5269622802734;2024-05-29 17:59:59;6,52435302734375;8,77552795410156
38,2034873962402;54,2109451293945;45,5269622802734;2024-05-29 18:59:59;7,3234748840332;8,68398284912109
38,1713562011719;54,0536346435547;45,5269622802734;2024-05-29 19:59:59;7,35560607910156;8,52667236328125
37,8199653625488;53,8524971008301;45,5269622802734;2024-05-29 20:59:59;7,70699691772461;8,32553482055664
38,1391677856445;53,6423072814941;45,5269622802734;2024-05-29 21:59:59;7,38779449462891;8,1153450012207
38,6835174560547;53,4903602600098;45,5269622802734;2024-05-29 22:59:59;6,84344482421875;7,96339797973633
40,5685081481934;53,445915222168;45,5269622802734;2024-05-29 23:59:59;4,95845413208008;7,91895294189453
41,5601005554199;53,5077972412109;45,5269622802734;2024-05-30 00:59:59;3,96686172485352;7,9808349609375
42,1995391845703;53,6161308288574;45,5269622802734;2024-05-30 01:59:59;3,32742309570313;8,08916854858398
42,8384895324707;53,8663597106934;45,5269622802734;2024-05-30 02:59:59;2,68847274780273;8,33939743041992
42,4875373840332;54,1268692016602;45,5269622802734;2024-05-30 03:59:59;3,03942489624023;8,59990692138673
42,7751045227051;54,3993263244629;45,5269622802734;2024-05-30 04:59:59;2,75185775756836;8,87236404418945
42,7106132507324;54,6408920288086;45,5269622802734;2024-05-30 05:59:59;2,81634902954102;9,11392974853516
42,3276443481445;54,8639221191406;45,5269622802734;2024-05-30 06:59:59;3,19931793212891;9,33695983886719
41,943733215332;55,0165672302246;45,5269622802734;2024-05-30 07:59:59;3,58322906494141;9,48960494995117
41,6560096740723;55,1271553039551;54,9043350219727;2024-05-30 08:59:59;13,2483253479004;0,222820281982422
41,2716674804688;55,1366195678711;54,7947158813477;2024-05-30 09:59:59;13,5230484008789;0,34190368652343
40,4415054321289;55,1055870056152;54,6334915161133;2024-05-30 10:59:59;14,1919860839844;0,472095489501953
40,6646308898926;55,0711822509766;54,5617370605469;2024-05-30 11:59:59;13,8971061706543;0,50944519042968
40,1216468811035;55,0293769836426;54,5830001831055;2024-05-30 12:59:59;14,4613533020019;0,446376800537109
40,0255737304688;55,032341003418;54,5700798034668;2024-05-30 13:59:59;14,544506072998;0,462261199951172
40,1213188171387;55,0636329650879;54,6007194519043;2024-05-30 14:59:59;14,4794006347656;0,462913513183594
39,8661117553711;55,1174049377441;54,6094779968262;2024-05-30 15:59:59;14,7433662414551;0,507926940917969
39,9936065673828;55,1934547424316;54,6265106201172;2024-05-30 16:59:59;14,6329040527344;0,566944122314453
39,8976440429688;55,2970352172852;54,6214332580566;2024-05-30 17:59:59;14,7237892150879;0,675601959228523
39,7381248474121;55,3328552246094;54,5684089660645;2024-05-30 18:59:59;14,8302841186523;0,764446258544922
39,4820976257324;55,3950233459473;54,4425468444824;2024-05-30 19:59:59;14,96044921875;0,952476501464851
39,4821510314941;55,2813186645508;54,1774482727051;2024-05-30 20:59:59;14,6952972412109;1,1038703918457
39,673526763916;55,1398506164551;53,9479484558105;2024-05-30 21:59:59;14,2744216918945;1,19190216064453
40,4092597961426;55,0767860412598;53,7704887390137;2024-05-30 22:59:59;13,3612289428711;1,30629730224609
41,2401313781738;55,0920219421387;53,7172241210938;2024-05-30 23:59:59;12,4770927429199;1,37479782104492
41,6557884216309;55,239616394043;53,7969398498535;2024-05-31 00:59:59;12,1411514282227;1,44267654418945
42,0069580078125;55,4766502380371;54,0319290161133;2024-05-31 01:59:59;12,0249710083008;1,44472122192383
41,880184173584;56,5183448791504;54,3215866088867;2024-05-31 02:59:59;12,4414024353027;2,19675827026367
41,8160743713379;56,6833419799805;54,6611595153809;2024-05-31 03:59:59;12,845085144043;2,02218246459961
41,9118728637695;56,9177093505859;54,9850044250488;2024-05-31 04:59:59;13,0731315612793;1,93270492553711
41,4961090087891;56,9622573852539;55,266658782959;2024-05-31 05:59:59;13,7705497741699;1,69559860229494
41,4002532958984;56,4931221008301;55,4194183349609;2024-05-31 06:59:59;14,0191650390625;1,07370376586914
40,7929496765137;56,0569152832031;55,3782806396484;2024-05-31 07:59:59;14,5853309631348;0,678634643554688
40,5370826721191;55,8583755493164;55,2256774902344;2024-05-31 08:59:59;14,6885948181152;0,632698059082031
40,1858596801758;55,6573677062988;55,0857887268066;2024-05-31 09:59:59;14,8999290466309;0,571578979492188
40,2493057250977;55,1575736999512;54,9483642578125;2024-05-31 10:59:59;14,6990585327148;0,209209442138672
39,8979721069336;54,3663368225098;54,822582244873;2024-05-31 11:59:59;14,9246101379394;-0,456245422363281
39,5776786804199;54,4827537536621;54,665225982666;2024-05-31 12:59:59;15,0875473022461;-0,182472229003906
39,5777893066406;54,3123512268066;54,5151901245117;2024-05-31 13:59:59;14,9374008178711;-0,202838897705078
39,194263458252;53,9191741943359;54,4044418334961;2024-05-31 14:59:59;15,2101783752441;-0,485267639160156
39,290225982666;53,4797134399414;54,3616714477539;2024-05-31 15:59:59;15,0714454650879;-0,881958007812507
39,1943740844727;53,116943359375;54,3414421081543;2024-05-31 16:59:59;15,1470680236816;-1,2244987487793
38,9711418151855;53,406867980957;54,302490234375;2024-05-31 17:59:59;15,3313484191895;-0,895622253417969
39,2900581359863;53,2259407043457;54,2109451293945;2024-05-31 18:59:59;14,9208869934082;-0,985004425048828
39,0658874511719;52,9510231018066;54,0536346435547;2024-05-31 19:59:59;14,9877471923828;-1,10261154174805
38,842601776123;53,3566741943359;53,8524971008301;2024-05-31 20:59:59;15,009895324707;-0,495822906494141
38,9385643005371;52,9855575561523;53,6423072814941;2024-05-31 21:59:59;14,703742980957;-0,656749725341804
39,5785064697266;52,6950416564941;53,4903602600098;2024-05-31 22:59:59;13,9118537902832;-0,795318603515625
40,4410133361816;52,4611968994141;53,445915222168;2024-05-31 23:59:59;13,0049018859863;-0,984718322753906
41,111644744873;52,2519302368164;53,5077972412109;2024-06-01 00:59:59;12,3961524963379;-1,25586700439453
41,176586151123;52,2223510742188;53,6161308288574;2024-06-01 01:59:59;12,4395446777344;-1,39377975463867
41,3999786376953;52,2522201538086;53,8663597106934;2024-06-01 02:59:59;12,466381072998;-1,61413955688477
41,240795135498;52,7022132873535;54,1268692016602;2024-06-01 03:59:59;12,8860740661621;-1,42465591430664
41,3680076599121;52,9655418395996;54,3993263244629;2024-06-01 04:59:59;13,0313186645508;-1,43378448486328
41,0166816711426;53,2658958435059;54,6408920288086;2024-06-01 05:59:59;13,624210357666;-1,37499618530273
41,0801734924316;53,3903350830078;54,8639221191406;2024-06-01 06:59:59;13,783748626709;-1,47358703613282
40,6331596374512;53,2567405700684;55,0165672302246;2024-06-01 07:59:59;14,3834075927734;-1,75982666015625
40,2495269775391;52,908519744873;55,1271553039551;2024-06-01 08:59:59;14,877628326416;-2,21863555908203
39,7704315185547;52,3704566955566;55,1366195678711;2024-06-01 09:59:59;15,3661880493164;-2,76616287231445
39,9614143371582;51,7133865356445;55,1055870056152;2024-06-01 10:59:59;15,144172668457;-3,3922004699707
39,4496269226074;50,7548828125;55,0711822509766;2024-06-01 11:59:59;15,6215553283691;-4,31629943847656
40,3133544921875;49,8148994445801;55,0293769836426;2024-06-01 12:59:59;14,7160224914551;-5,2144775390625
40,0578765869141;48,9851417541504;55,032341003418;2024-06-01 13:59:59;14,9744644165039;-6,04719924926758
40,3452682495117;48,0510864257813;55,0636329650879;2024-06-01 14:59:59;14,7183647155762;-7,01254653930664
40,4411773681641;47,4063568115234;55,1174049377441;2024-06-01 15:59:59;14,6762275695801;-7,7110481262207
40,5052261352539;46,845329284668;55,1934547424316;2024-06-01 16:59:59;14,6882286071777;-8,34812545776367
40,5693855285645;46,3553619384766;55,2970352172852;2024-06-01 17:59:59;14,7276496887207;-8,9416732788086
40,6969871520996;44,407112121582;55,3328552246094;2024-06-01 18:59:59;14,6358680725098;-10,9257431030273
40,8566093444824;43,989444732666;55,3950233459473;2024-06-01 19:59:59;14,5384140014649;-11,4055786132813
40,4414558410645;43,5577659606934;55,2813186645508;2024-06-01 20:59:59;14,8398628234863;-11,7235527038574
40,8567199707031;43,0608558654785;55,1398506164551;2024-06-01 21:59:59;14,283130645752;-12,0789947509766
41,4960517883301;42,6864433288574;55,0767860412598;2024-06-01 22:59:59;13,5807342529297;-12,3903427124023
42,3914184570313;42,441463470459;55,0920219421387;2024-06-01 23:59:59;12,7006034851074;-12,6505584716797
42,7749977111816;42,373722076416;55,239616394043;2024-06-02 00:59:59;12,4646186828613;-12,865894317627
43,0944595336914;42,5176315307617;55,4766502380371;2024-06-02 01:59:59;12,3821907043457;-12,9590187072754
42,7751083374023;42,8254508972168;56,5183448791504;2024-06-02 02:59:59;13,7432365417481;-13,6928939819336
42,838981628418;43,1941146850586;56,6833419799805;2024-06-02 03:59:59;13,8443603515625;-13,4892272949219
42,807071685791;43,4912338256836;56,9177093505859;2024-06-02 04:59:59;14,1106376647949;-13,4264755249023
42,807071685791;43,6972846984863;56,9622573852539;2024-06-02 05:59:59;14,1551856994629;-13,2649726867676
42,5192375183105;43,8124504089355;56,4931221008301;2024-06-02 06:59:59;13,9738845825195;-12,6806716918945
42,3273124694824;43,8197059631348;56,0569152832031;2024-06-02 07:59:59;13,7296028137207;-12,2372093200684
42,1353797912598;43,6711235046387;55,8583755493164;2024-06-02 08:59:59;13,7229957580566;-12,1872520446777
41,6875305175781;43,3817253112793;55,6573677062988;2024-06-02 09:59:59;13,9698371887207;-12,2756423950195
41,2083282470703;42,8019065856934;55,1575736999512;2024-06-02 10:59:59;13,9492454528809;-12,3556671142578
40,601131439209;42,3830261230469;54,3663368225098;2024-06-02 11:59:59;13,7652053833008;-11,9833106994629
39,9616355895996;41,9468421936035;54,4827537536621;2024-06-02 12:59:59;14,5211181640625;-12,5359115600586
40,153736114502;41,5196228027344;54,3123512268066;2024-06-02 13:59:59;14,1586151123047;-12,7927284240723
40,3772354125977;41,1039733886719;53,9191741943359;2024-06-02 14:59:59;13,5419387817383;-12,8152008056641
40,3772354125977;40,7154769897461;53,4797134399414;2024-06-02 15:59:59;13,1024780273438;-12,7642364501953
40,8883514404297;40,5752868652344;53,116943359375;2024-06-02 16:59:59;12,2285919189453;-12,5416564941406
40,6650161743164;40,4655456542969;53,406867980957;2024-06-02 17:59:59;12,7418518066406;-12,9413223266601
40,4092063903809;40,3444023132324;53,2259407043457;2024-06-02 18:59:59;12,8167343139648;-12,8815383911133
40,0256309509277;40,062126159668;52,9510231018066;2024-06-02 19:59:59;12,9253921508789;-12,8888969421387
39,8656730651855;39,6166229248047;53,3566741943359;2024-06-02 20:59:59;13,4910011291504;-13,7400512695313
40,2174453735352;39,0545082092285;52,9855575561523;2024-06-02 21:59:59;12,7681121826172;-13,9310493469238
40,3452682495117;38,4816474914551;52,6950416564941;2024-06-02 22:59:59;12,3497734069824;-14,2133941650391
40,3452682495117;37,990608215332;52,4611968994141;2024-06-02 23:59:59;12,1159286499023;-14,470588684082
40,3452682495117;37,6240615844727;52,2519302368164;2024-06-03 00:59:59;11,9066619873047;-14,6278686523438
40,3452682495117;37,4749603271484;52,2223510742188;2024-06-03 01:59:59;11,877082824707;-14,7473907470703
40,3452682495117;37,604564666748;52,2522201538086;2024-06-03 02:59:59;11,9069519042969;-14,6476554870605
40,3452682495117;37,8878593444824;52,7022132873535;2024-06-03 03:59:59;12,3569450378418;-14,8143539428711
40,3452682495117;38,2670707702637;52,9655418395996;2024-06-03 04:59:59;12,6202735900879;-14,6984710693359
40,3452682495117;38,6782035827637;53,2658958435059;2024-06-03 05:59:59;12,9206275939941;-14,5876922607422
40,3452682495117;39,0182838439941;53,3903350830078;2024-06-03 06:59:59;13,0450668334961;-14,3720512390137
40,3452682495117;39,0182838439941;53,2567405700684;2024-06-03 07:59:59;12,9114723205566;-14,2384567260742
41,5921821594238;39,2012901306152;52,908519744873;2024-06-03 08:59:59;11,3163375854492;-13,7072296142578
